,age,monthly_income,website_visits,time_spent,previous_purchases,is_student,country,device_type,purchased,annual_income,high_engagement,frequent_visitor,income_per_age,returning_customer,total_engagement
5753,28,2845.512090540059,13,13.886872306793164,1,1,TR,TABLET,1,34146.14508648071,False,True,101.62543180500211,True,26.886872306793165
5754,33,4090.204083574386,12,8.142887546723315,3,0,FR,TABLET,1,49082.44900289263,False,True,123.94557829013291,True,20.142887546723315
5755,35,5452.662112521392,13,6.9058584824671545,5,0,FR,TABLET,1,65431.945350256705,False,True,155.7903460720398,True,19.905858482467153
5756,52,4292.347429648978,15,12.784474138090374,3,1,DE,DESKTOP,1,51508.169155787735,False,True,82.54514287786495,True,27.784474138090374
5757,43,2370.9960385821496,8,21.76685522541427,6,0,DE,MOBILE,1,28451.952462985795,True,False,55.13944275772441,True,29.76685522541427
5758,33,5477.62754169893,9,17.139048786956817,1,0,TR,TABLET,1,65731.53050038716,True,False,165.98871338481607,True,26.139048786956817
5759,23,4531.280679555059,7,13.541647564817698,1,0,DE,MOBILE,1,54375.368154660704,False,False,197.0122034589156,True,20.541647564817698
5760,61,1000.0,7,18.3018235035194,0,1,TR,MOBILE,0,12000.0,True,False,16.39344262295082,False,25.3018235035194
5761,60,5868.5821539914205,5,20.578395675091585,7,0,DE,TABLET,1,70422.98584789704,True,False,97.80970256652367,True,25.578395675091585
5762,64,5310.069554655029,10,11.95236877883129,1,0,DE,TABLET,1,63720.834655860344,False,False,82.96983679148482,True,21.95236877883129
5763,64,4507.750729645372,8,11.97612122075521,3,0,DE,TABLET,0,54093.008755744464,False,False,70.43360515070894,True,19.97612122075521
5764,59,6452.145228543316,7,30.95776910533116,4,1,DE,MOBILE,1,77425.7427425198,True,False,109.358393704124,True,37.95776910533116
5765,29,5275.701555268838,5,10.53855997316856,4,0,FR,DESKTOP,1,63308.41866322605,False,False,181.92074328513235,True,15.53855997316856
5766,30,5691.912713159316,10,12.238575986950003,3,0,TR,TABLET,0,68302.95255791179,False,False,189.7304237719772,True,22.238575986950003
5767,21,5554.602386077798,10,13.211706524643123,2,0,FR,DESKTOP,1,66655.22863293358,False,False,264.5048755275142,True,23.211706524643123
5768,56,5135.565986116024,6,10.006637843935913,2,0,FR,DESKTOP,0,61626.791833392286,False,False,91.70653546635756,True,16.006637843935913
5769,19,1313.6757307942771,7,5.367958263393037,2,1,TR,MOBILE,1,15764.108769531325,False,False,69.1408279365409,True,12.367958263393037
5770,43,1492.7991130995706,7,15.453704581502528,4,0,TR,MOBILE,1,17913.589357194847,True,False,34.71625844417606,True,22.453704581502528
5771,44,5276.260724264302,10,11.85930775535846,5,0,DE,MOBILE,1,63315.128691171616,False,False,119.91501646055231,True,21.859307755358458
5772,44,5847.476108612695,5,17.219098518380367,5,0,FR,MOBILE,1,70169.71330335233,True,False,132.89718428665216,True,22.219098518380367
5773,32,2942.239903647372,10,10.82291526060575,3,0,DE,DESKTOP,1,35306.87884376846,False,False,91.94499698898038,True,20.82291526060575
5774,25,2329.355734350981,12,21.29134822610556,5,1,NL,DESKTOP,1,27952.268812211772,True,True,93.17422937403924,True,33.291348226105555
5775,24,4393.975205190272,10,14.735861860753042,1,0,NL,TABLET,0,52727.70246228327,False,False,183.08230021626136,True,24.73586186075304
5776,64,1821.9178646160665,10,10.7969820936955,4,0,NL,MOBILE,0,21863.0143753928,False,False,28.46746663462604,True,20.796982093695497
5777,63,3746.6532338142647,9,11.585149039936445,3,1,NL,MOBILE,1,44959.83880577118,False,False,59.470686251020076,True,20.585149039936447
5778,57,3467.3402897270985,10,13.738964463734362,0,1,TR,DESKTOP,1,41608.08347672518,False,False,60.83053139872103,False,23.738964463734362
5779,29,3663.314945497642,14,21.845688909198508,3,0,DE,MOBILE,0,43959.77934597171,True,True,126.32120501716007,True,35.84568890919851
5780,30,6826.64652685795,7,12.084413835909022,3,0,NL,MOBILE,1,81919.75832229541,False,False,227.55488422859835,True,19.08441383590902
5781,60,3049.0128123089007,7,6.947046697189728,6,0,TR,TABLET,0,36588.153747706805,False,False,50.816880205148344,True,13.947046697189727
5782,34,4080.113040917663,14,23.705380572802586,8,0,FR,TABLET,1,48961.35649101196,True,True,120.00332473287244,True,37.70538057280258
5783,34,2031.7656973461408,11,5.978456044538042,2,0,DE,DESKTOP,0,24381.18836815369,False,True,59.75781462782767,True,16.978456044538042
5784,53,5410.561055373681,7,26.76170024207977,2,1,TR,DESKTOP,1,64926.73266448417,True,False,102.08605764856001,True,33.76170024207977
5785,38,3730.621713839628,14,5.793246013710091,5,1,NL,MOBILE,1,44767.46056607553,False,True,98.17425562735862,True,19.79324601371009
5786,25,5767.462367916648,5,13.035972632721554,1,0,DE,TABLET,0,69209.54841499978,False,False,230.69849471666592,True,18.035972632721553
5787,22,1000.0,8,12.812459556777018,5,0,NL,TABLET,1,12000.0,False,False,45.45454545454545,True,20.812459556777018
5788,43,3912.803528047417,7,19.38374716359927,1,0,DE,MOBILE,0,46953.642336569,True,False,90.99543088482365,True,26.38374716359927
5789,33,4198.191303484862,3,18.49405932929536,2,1,NL,TABLET,1,50378.295641818346,True,False,127.21791828742006,True,21.49405932929536
5790,53,5367.284916858238,17,24.73971342268907,6,1,FR,TABLET,1,64407.419002298855,True,True,101.2695267331743,True,41.73971342268907
5791,45,3037.001822153055,6,7.404112039682822,2,0,FR,DESKTOP,1,36444.02186583666,False,False,67.488929381179,True,13.404112039682822
5792,46,5180.23722158674,10,6.369367929439353,1,0,DE,TABLET,1,62162.84665904088,False,False,112.61385264319,True,16.369367929439353
5793,64,3208.846728207106,13,20.249223264934223,0,1,FR,DESKTOP,1,38506.16073848527,True,True,50.13823012823603,False,33.24922326493422
5794,29,4140.635768356281,9,26.365230372612704,4,1,NL,MOBILE,1,49687.62922027537,True,False,142.78054373642348,True,35.3652303726127
5795,54,5382.927335882464,6,21.10363206126621,5,0,FR,DESKTOP,0,64595.12803058956,True,False,99.68383955337896,True,27.10363206126621
5796,47,2605.345721010161,6,18.683603726069016,3,0,NL,TABLET,1,31264.148652121934,True,False,55.43288768106726,True,24.683603726069016
5797,40,5110.877006096338,10,20.936908612940734,0,0,FR,MOBILE,1,61330.524073156055,True,False,127.77192515240844,False,30.936908612940734
5798,33,4502.353857979036,12,8.261431121361424,4,0,DE,TABLET,1,54028.246295748424,False,True,136.4349653933041,True,20.261431121361426
5799,31,3499.488803539095,8,13.835906889509143,4,1,NL,TABLET,0,41993.86564246914,False,False,112.88673559803532,True,21.835906889509143
5800,27,2997.6901069460337,13,15.165257209530184,5,1,TR,DESKTOP,1,35972.28128335241,True,True,111.02555951651976,True,28.165257209530182
5801,24,1000.0,9,14.483248505281104,3,1,DE,MOBILE,1,12000.0,False,False,41.666666666666664,True,23.483248505281104
5802,62,3879.601065461576,10,17.64832807416512,6,0,NL,DESKTOP,0,46555.21278553891,True,False,62.57421073325123,True,27.64832807416512
5803,54,3501.9974914986024,8,14.87316501835842,4,0,DE,DESKTOP,0,42023.96989798323,False,False,64.85180539812227,True,22.87316501835842
5804,46,4958.697638028373,11,12.775934995435897,5,0,TR,TABLET,1,59504.371656340474,False,True,107.79777473974724,True,23.775934995435897
5805,20,4806.996949073502,8,9.244704910174056,1,1,FR,DESKTOP,0,57683.963388882024,False,False,240.3498474536751,True,17.244704910174057
5806,32,5605.175956542105,12,14.27870931148845,2,0,TR,DESKTOP,1,67262.11147850526,False,True,175.1617486419408,True,26.27870931148845
5807,53,5660.093926029105,8,8.519553797652197,4,0,FR,MOBILE,0,67921.12711234926,False,False,106.79422501941708,True,16.519553797652197
5808,64,8733.306816078448,9,14.529229265300811,2,0,FR,TABLET,1,104799.68179294138,False,False,136.45791900122575,True,23.529229265300813
5809,63,4770.489953306175,15,16.625266362325352,3,1,TR,MOBILE,1,57245.8794396741,True,True,75.72206275089167,True,31.625266362325352
5810,36,2709.294115887183,13,11.696953104899894,1,0,TR,DESKTOP,1,32511.529390646196,False,True,75.25816988575508,True,24.696953104899894
5811,30,5239.28948378542,7,18.7345054104769,3,0,TR,TABLET,1,62871.47380542504,True,False,174.64298279284733,True,25.7345054104769
5812,59,6408.856084807421,7,20.147589530659467,6,0,TR,DESKTOP,1,76906.27301768906,True,False,108.62467940351561,True,27.147589530659467
5813,38,4712.345986573588,11,12.492015549884163,3,0,NL,DESKTOP,1,56548.15183888305,False,True,124.00910490983125,True,23.492015549884165
5814,54,1000.0,10,13.091316090130562,2,0,TR,MOBILE,1,12000.0,False,False,18.51851851851852,True,23.09131609013056
5815,44,4833.040306004415,8,18.668638705083275,5,0,DE,TABLET,1,57996.48367205297,True,False,109.84182513646397,True,26.668638705083275
5816,46,3055.192229092724,11,9.954645489526214,3,0,FR,TABLET,1,36662.306749112686,False,True,66.41722237158096,True,20.954645489526214
5817,37,2017.111179880792,11,9.461214846549607,3,0,FR,DESKTOP,1,24205.3341585695,False,True,54.51651837515654,True,20.46121484654961
5818,42,4280.030159956144,14,13.238052730484544,1,1,DE,MOBILE,1,51360.36191947373,False,True,101.90547999895583,True,27.238052730484544
5819,23,1711.277526076316,6,14.910633963808191,2,0,TR,DESKTOP,1,20535.330312915794,False,False,74.40337069897026,True,20.91063396380819
5820,53,5534.720656443484,9,12.253688497585271,3,1,FR,MOBILE,1,66416.64787732181,False,False,104.42869163100913,True,21.253688497585273
5821,19,5096.318751148714,8,17.86081123995013,4,0,NL,DESKTOP,0,61155.82501378457,True,False,268.2273026920376,True,25.86081123995013
5822,39,3869.9965896263298,8,8.194152099536675,6,0,NL,DESKTOP,1,46439.95907551596,False,False,99.2306817852905,True,16.194152099536673
5823,49,3174.8826516886093,9,17.24975552805379,1,0,FR,TABLET,1,38098.59182026331,True,False,64.79352350384917,True,26.24975552805379
5824,33,3723.8510684143776,12,12.3038808219533,1,1,FR,MOBILE,1,44686.212820972534,False,True,112.84397177013265,True,24.3038808219533
5825,35,2483.6271285967787,12,22.944704848246975,4,1,FR,TABLET,1,29803.525543161344,True,True,70.96077510276511,True,34.94470484824697
5826,22,3884.4335618788464,18,19.560760817974035,2,0,DE,TABLET,0,46613.20274254616,True,True,176.5651619035839,True,37.560760817974035
5827,53,1000.0,8,15.631204412968934,6,1,NL,TABLET,0,12000.0,True,False,18.867924528301888,True,23.631204412968934
5828,47,4133.064945140305,16,14.793853633010738,4,0,TR,DESKTOP,1,49596.779341683665,False,True,87.9375520242618,True,30.793853633010738
5829,62,4171.329912383383,13,12.424000797315175,6,1,DE,TABLET,1,50055.9589486006,False,True,67.27951471586101,True,25.424000797315173
5830,36,5267.724502136112,11,1.6671967784735493,7,0,NL,TABLET,1,63212.69402563335,False,True,146.325680614892,True,12.66719677847355
5831,40,4449.717363990131,10,15.553611135681315,1,0,TR,DESKTOP,1,53396.60836788158,True,False,111.24293409975328,True,25.553611135681315
5832,51,5466.002142807249,10,20.681203097306955,5,0,TR,DESKTOP,1,65592.02571368698,True,False,107.1765126040637,True,30.681203097306955
5833,30,4820.546663578588,10,10.28207475655354,2,0,FR,DESKTOP,1,57846.55996294305,False,False,160.68488878595292,True,20.28207475655354
5834,60,5554.786405609185,5,10.882603188350924,6,0,FR,TABLET,1,66657.43686731021,False,False,92.57977342681974,True,15.882603188350924
5835,46,7932.137595988828,10,15.51944951160167,7,1,DE,MOBILE,1,95185.65115186594,True,False,172.4377738258441,True,25.51944951160167
5836,53,4630.025712922554,14,8.670224789080859,3,0,NL,DESKTOP,0,55560.308555070646,False,True,87.35897571551989,True,22.67022478908086
5837,39,4276.036217151044,9,11.345543512168366,0,1,TR,MOBILE,1,51312.43460581253,False,False,109.64195428592421,False,20.345543512168366
5838,64,5780.573381902233,9,12.793944387313651,4,0,DE,DESKTOP,0,69366.8805828268,False,False,90.3214590922224,True,21.79394438731365
5839,53,3297.652745844456,13,15.620584899253942,2,1,DE,TABLET,0,39571.832950133474,True,True,62.219863129140684,True,28.62058489925394
5840,26,3821.218351051874,7,25.30845712865553,5,1,DE,TABLET,1,45854.62021262249,True,False,146.96993657891824,True,32.30845712865553
5841,56,4631.491927417855,10,14.76075510426956,5,0,DE,DESKTOP,1,55577.90312901426,False,False,82.70521298960455,True,24.76075510426956
5842,36,4108.622556592756,12,16.908971236731823,0,0,TR,DESKTOP,1,49303.470679113074,True,True,114.12840434979879,False,28.908971236731823
5843,55,4101.870161201332,10,14.622827994779998,1,0,NL,DESKTOP,1,49222.44193441598,False,False,74.57945747638786,True,24.622827994779996
5844,23,5349.668804989469,7,16.49802100286871,3,1,DE,DESKTOP,0,64196.02565987363,True,False,232.59429586910736,True,23.49802100286871
5845,64,1455.9177407206598,7,15.755331430343263,0,0,FR,DESKTOP,0,17471.012888647918,True,False,22.74871469876031,False,22.75533143034326
5846,32,7050.188617708358,11,19.83481883901523,3,0,TR,TABLET,1,84602.2634125003,True,True,220.31839430338619,True,30.83481883901523
5847,37,4728.850026976842,14,23.43225809493241,8,0,TR,TABLET,1,56746.20032372211,True,True,127.80675748586059,True,37.43225809493241
5848,26,3399.608005278614,8,14.254334977578264,0,0,FR,DESKTOP,0,40795.29606334337,False,False,130.75415404917746,False,22.254334977578264
5849,49,6442.0793625231845,11,13.177245222349196,1,0,FR,DESKTOP,1,77304.95235027821,False,True,131.47100739843233,True,24.177245222349196
5850,21,4155.301076055601,9,26.86110536743196,3,0,TR,DESKTOP,1,49863.61291266721,True,False,197.87147981217146,True,35.86110536743196
5851,35,4194.847806394386,7,23.5171547576498,1,0,FR,TABLET,1,50338.17367673263,True,False,119.85279446841102,True,30.5171547576498
5852,22,3677.9450759700544,9,16.757234760276685,6,1,NL,DESKTOP,1,44135.340911640655,True,False,167.17932163500248,True,25.757234760276685
5853,37,6201.54049580133,9,21.29762691166284,6,1,NL,TABLET,1,74418.48594961595,True,False,167.60920258922513,True,30.29762691166284
5854,40,3985.9735312481625,12,23.15373262753297,3,1,NL,TABLET,1,47831.68237497795,True,True,99.64933828120407,True,35.153732627532975
5855,28,3162.376051208803,13,13.91610654310418,2,0,NL,MOBILE,1,37948.512614505635,False,True,112.94200182888582,True,26.916106543104178
5856,54,5498.159453289776,5,19.89535223841417,4,1,NL,DESKTOP,1,65977.91343947731,True,False,101.81776765351437,True,24.89535223841417
5857,39,5774.433063633049,6,15.904300713021138,3,0,FR,DESKTOP,1,69293.19676359658,True,False,148.06238624700126,True,21.904300713021136
5858,21,6409.91247050821,14,16.0503594381949,3,0,FR,DESKTOP,1,76918.94964609852,True,True,305.23392716705763,True,30.0503594381949
5859,46,4950.398563074451,5,19.07983336263066,1,0,DE,TABLET,1,59404.782756893415,True,False,107.61736006683589,True,24.07983336263066
5860,61,5719.399742864724,11,23.83989361289015,2,0,NL,DESKTOP,0,68632.7969143767,True,True,93.76065152237253,True,34.83989361289015
5861,51,3611.120211102562,18,17.825514229615,6,0,FR,TABLET,1,43333.442533230744,True,True,70.80627864906984,True,35.825514229614996
5862,30,5538.699129922459,9,19.739460668918568,6,1,DE,MOBILE,1,66464.3895590695,True,False,184.62330433074865,True,28.739460668918568
5863,59,5113.783908900799,11,19.704909258769163,3,0,DE,DESKTOP,1,61365.40690680959,True,True,86.67430354069151,True,30.704909258769163
5864,26,4795.69040341399,14,21.72381238465349,5,0,FR,DESKTOP,1,57548.28484096788,True,True,184.44963090053807,True,35.723812384653485
5865,59,1664.3128588494556,11,18.08815003870556,4,0,TR,TABLET,1,19971.754306193467,True,True,28.208692522872127,True,29.08815003870556
5866,48,3417.739039683888,8,16.368714765545818,1,1,FR,DESKTOP,1,41012.868476206655,True,False,71.20289666008101,True,24.368714765545818
5867,24,3931.4274899802144,21,13.484777475999694,7,1,DE,TABLET,1,47177.12987976257,False,True,163.8094787491756,True,34.48477747599969
5868,21,4797.394040852842,8,18.491883136775343,4,0,FR,TABLET,1,57568.728490234105,True,False,228.4473352787068,True,26.491883136775343
5869,36,7601.10566308669,11,13.283720788787493,3,0,DE,MOBILE,1,91213.26795704028,False,True,211.14182397463026,True,24.28372078878749
5870,59,5288.865874528136,13,15.68921896857183,8,1,NL,MOBILE,1,63466.39049433764,True,True,89.64179448352773,True,28.68921896857183
5871,47,2784.979958842957,9,10.062511186435987,2,1,NL,DESKTOP,0,33419.759506115486,False,False,59.25489274133951,True,19.062511186435987
5872,48,3279.634720226324,10,25.80791886527239,2,1,NL,TABLET,1,39355.61664271589,True,False,68.32572333804842,True,35.80791886527239
5873,52,6084.795553525986,7,9.742844799995607,2,0,FR,TABLET,1,73017.54664231183,False,False,117.01529910626897,True,16.74284479999561
5874,38,3213.669678823199,12,18.031420856755787,2,0,NL,TABLET,1,38564.03614587839,True,True,84.57025470587365,True,30.031420856755787
5875,48,5528.056746282021,6,11.329619480384462,2,0,NL,TABLET,1,66336.68095538425,False,False,115.16784888087544,True,17.329619480384462
5876,36,4175.833135353513,7,8.353051254731845,1,1,DE,TABLET,0,50109.997624242154,False,False,115.99536487093093,True,15.353051254731845
5877,48,3750.4165908003606,10,17.63366693138891,2,0,TR,MOBILE,1,45004.99908960433,True,False,78.13367897500751,True,27.63366693138891
5878,49,3236.401915063123,8,22.76316803417828,3,0,FR,TABLET,1,38836.822980757475,True,False,66.0490186747576,True,30.76316803417828
5879,19,1000.0,9,11.40402070105964,1,1,NL,MOBILE,1,12000.0,False,False,52.63157894736842,True,20.40402070105964
5880,27,4809.626686301204,11,18.20582854256866,2,0,FR,DESKTOP,1,57715.52023561445,True,True,178.13432171485942,True,29.20582854256866
5881,19,2421.805355484896,12,24.275790353106043,4,0,NL,DESKTOP,1,29061.664265818756,True,True,127.46343976236295,True,36.275790353106046
5882,19,1872.4486003527315,8,26.735851105520037,2,0,FR,MOBILE,0,22469.383204232778,True,False,98.5499263343543,True,34.73585110552004
5883,41,4371.662052828776,10,13.89099448448945,3,0,NL,TABLET,1,52459.94463394531,False,False,106.62590372753112,True,23.89099448448945
5884,34,5544.314316936663,8,15.078334806595985,5,1,DE,TABLET,1,66531.77180323996,True,False,163.06806814519598,True,23.078334806595983
5885,49,1454.787867860911,14,15.908639999572513,3,0,DE,DESKTOP,1,17457.454414330932,True,True,29.689548323692062,True,29.908639999572515
5886,33,5505.093261470543,11,18.95936484162748,2,0,TR,DESKTOP,1,66061.11913764651,True,True,166.8210079233498,True,29.95936484162748
5887,33,2645.191115307451,4,14.459671241558851,7,0,NL,DESKTOP,1,31742.293383689415,False,False,80.15730652446821,True,18.45967124155885
5888,63,4973.396584049384,9,18.59801990111189,2,0,DE,TABLET,1,59680.759008592606,True,False,78.94280292141879,True,27.59801990111189
5889,56,4868.423805852751,5,15.05228794232812,4,0,NL,DESKTOP,0,58421.085670233006,True,False,86.9361393902277,True,20.05228794232812
5890,48,3690.0348273271047,12,11.574226791047808,2,0,DE,MOBILE,1,44280.41792792526,False,True,76.87572556931468,True,23.574226791047806
5891,60,4044.809401842246,9,17.583013707353786,1,0,DE,TABLET,1,48537.71282210696,True,False,67.4134900307041,True,26.583013707353786
5892,41,3405.699514783408,8,12.473686275483187,4,0,NL,MOBILE,1,40868.3941774009,False,False,83.06584182398556,True,20.47368627548319
5893,18,4395.305885391242,14,10.384807732955194,1,0,DE,DESKTOP,1,52743.6706246949,False,True,244.18366029951343,True,24.384807732955196
5894,28,4382.059139522922,13,15.367176228943766,2,0,FR,DESKTOP,0,52584.709674275065,True,True,156.50211212581866,True,28.367176228943766
5895,38,2614.172194028948,10,11.268462781701752,4,1,FR,TABLET,0,31370.066328347377,False,False,68.79400510602495,True,21.26846278170175
5896,21,1963.252115289759,13,13.553046627489458,3,0,NL,MOBILE,1,23559.02538347711,False,True,93.488195966179,True,26.553046627489458
5897,24,5512.531274785724,10,20.20658637353702,2,1,TR,DESKTOP,0,66150.37529742869,True,False,229.68880311607185,True,30.20658637353702
5898,43,4306.016020981748,12,12.364459418831908,3,0,FR,MOBILE,1,51672.19225178097,False,True,100.1399074646918,True,24.364459418831906
5899,64,5304.754424473879,4,9.31302989399575,1,1,NL,TABLET,0,63657.053093686554,False,False,82.88678788240436,True,13.31302989399575
5900,29,2994.394330534052,16,18.262436029745597,2,0,NL,TABLET,1,35932.731966408624,True,True,103.25497691496732,True,34.2624360297456
5901,48,2763.342343307838,11,20.8214886725068,7,0,TR,MOBILE,1,33160.10811969405,True,True,57.56963215224662,True,31.8214886725068
5902,34,2482.244608195213,7,13.14232029412872,1,0,TR,MOBILE,1,29786.935298342556,False,False,73.00719435868274,True,20.14232029412872
5903,50,3728.86363304466,4,22.059175267332925,4,1,FR,DESKTOP,1,44746.36359653592,True,False,74.5772726608932,True,26.059175267332925
5904,28,4348.669431381865,8,18.18618703538075,1,0,FR,DESKTOP,1,52184.03317658238,True,False,155.30962254935233,True,26.18618703538075
5905,45,3184.262699188852,15,22.54112530140261,2,0,NL,MOBILE,1,38211.15239026622,True,True,70.76139331530781,True,37.54112530140261
5906,49,6347.236873497604,9,10.559461350592402,4,1,FR,MOBILE,1,76166.84248197125,False,False,129.5354463979103,True,19.5594613505924
5907,18,3036.7783106789634,8,6.301967035125651,3,1,FR,TABLET,0,36441.33972814756,False,False,168.7099061488313,True,14.301967035125651
5908,64,4373.194203218776,5,17.9388955146189,0,0,FR,MOBILE,1,52478.330438625315,True,False,68.33115942529338,False,22.9388955146189
5909,45,2675.4353665046765,11,15.26611893683216,2,1,DE,TABLET,1,32105.224398056118,True,True,59.45411925565948,True,26.26611893683216
5910,59,2990.3200037635306,11,16.46697562219026,4,0,NL,TABLET,1,35883.84004516237,True,True,50.68338989429713,True,27.46697562219026
5911,24,3870.4936144781286,9,17.419493125654228,3,1,TR,TABLET,1,46445.92337373755,True,False,161.27056726992203,True,26.419493125654228
5912,19,2751.045908895073,8,23.033677030207897,5,0,FR,DESKTOP,0,33012.55090674087,True,False,144.79188994184594,True,31.033677030207897
5913,59,4134.123172089286,10,12.012306185720089,4,1,NL,DESKTOP,1,49609.478065071424,False,False,70.06988427269975,True,22.01230618572009
5914,41,4660.376370433603,13,23.73448585593376,2,1,TR,DESKTOP,1,55924.51644520324,True,True,113.66771635203911,True,36.734485855933755
5915,21,5640.061643545292,13,12.72186285908134,7,0,DE,DESKTOP,1,67680.73972254351,False,True,268.57436397834726,True,25.72186285908134
5916,61,2380.1455856623943,8,17.690697872629006,4,0,NL,TABLET,1,28561.74702794873,True,False,39.018780092826134,True,25.690697872629006
5917,36,4251.763458373468,11,17.198007800342417,1,0,FR,TABLET,1,51021.16150048161,True,True,118.10454051037411,True,28.198007800342417
5918,43,3907.077811762573,10,11.285945436413616,4,0,DE,MOBILE,1,46884.933741150875,False,False,90.86227469215287,True,21.285945436413616
5919,28,1227.7281108111215,9,17.491005936127817,4,0,TR,DESKTOP,1,14732.737329733458,True,False,43.847432528968625,True,26.491005936127817
5920,57,2306.819355108133,5,10.231866191381568,4,0,NL,MOBILE,1,27681.832261297597,False,False,40.47051500189707,True,15.231866191381568
5921,60,4712.42092882803,4,5.4201567167938585,2,0,TR,TABLET,1,56549.05114593636,False,False,78.54034881380049,True,9.420156716793858
5922,28,1971.0147790230255,16,20.03420655657637,3,0,TR,MOBILE,1,23652.177348276306,True,True,70.39338496510805,True,36.034206556576365
5923,62,3889.869278967843,11,20.31380418415261,1,1,FR,MOBILE,1,46678.43134761412,True,True,62.7398270801265,True,31.31380418415261
5924,20,1000.0,13,7.957365019476857,3,1,FR,DESKTOP,1,12000.0,False,True,50.0,True,20.957365019476857
5925,29,3845.571448109036,11,13.828782098690894,1,0,NL,MOBILE,0,46146.85737730843,False,True,132.60591200375987,True,24.828782098690894
5926,20,1000.0,9,9.57379033333239,4,0,FR,TABLET,1,12000.0,False,False,50.0,True,18.57379033333239
5927,59,3093.132185940593,11,18.262932863293752,2,0,DE,TABLET,1,37117.58623128712,True,True,52.42596925323039,True,29.262932863293752
5928,44,3343.3919173262857,17,20.650169195567397,3,0,NL,MOBILE,1,40120.70300791543,True,True,75.98617993923376,True,37.6501691955674
5929,19,4184.538343792233,18,10.676488430329028,4,0,FR,MOBILE,1,50214.4601255068,False,True,220.2388601995912,True,28.67648843032903
5930,33,3621.1733201352295,17,4.149164214933672,4,0,TR,DESKTOP,1,43454.079841622755,False,True,109.73252485258271,True,21.14916421493367
5931,19,2146.149181061584,13,17.52923058761565,4,0,FR,DESKTOP,1,25753.790172739005,True,True,112.95522005587284,True,30.52923058761565
5932,47,2174.1775132967814,10,18.051854275867218,4,0,FR,DESKTOP,1,26090.130159561377,True,False,46.25909602759109,True,28.051854275867218
5933,37,1578.837096600982,9,10.701199977542805,2,0,FR,DESKTOP,1,18946.045159211782,False,False,42.67127288110762,True,19.701199977542807
5934,55,4309.728256635174,15,12.527722027519545,5,1,NL,MOBILE,1,51716.739079622086,False,True,78.35869557518498,True,27.527722027519545
5935,45,4243.529797393356,6,11.15393664152184,2,1,FR,DESKTOP,0,50922.35756872027,False,False,94.3006621642968,True,17.153936641521838
5936,42,5004.112322175723,15,15.083392812559536,5,0,TR,MOBILE,1,60049.347866108685,True,True,119.14553148037437,True,30.083392812559538
5937,49,3249.78752044506,9,19.18342611838022,4,0,NL,DESKTOP,1,38997.45024534072,True,False,66.32219429479714,True,28.18342611838022
5938,27,1398.484916913418,14,17.08172694618983,3,1,DE,DESKTOP,1,16781.819002961016,True,True,51.795737663459924,True,31.08172694618983
5939,59,3526.001058607405,10,17.755088256756633,5,0,NL,MOBILE,0,42312.012703288856,True,False,59.76272980690517,True,27.755088256756633
5940,57,4016.5704886583353,11,8.62495263780373,4,0,DE,TABLET,1,48198.845863900024,False,True,70.46614892383045,True,19.62495263780373
5941,50,2252.8765114994194,7,12.201946539488116,3,0,DE,TABLET,0,27034.518137993033,False,False,45.05753022998839,True,19.201946539488116
5942,30,2395.2404558267745,7,20.911427358749663,3,1,NL,DESKTOP,1,28742.885469921293,True,False,79.84134852755915,True,27.911427358749663
5943,58,4676.384628636376,7,9.013995320699134,4,1,FR,DESKTOP,1,56116.61554363651,False,False,80.62732118338579,True,16.013995320699134
5944,59,4150.932319315274,9,10.833601222887271,1,0,TR,TABLET,1,49811.18783178329,False,False,70.35478507314023,True,19.83360122288727
5945,64,5699.304135580068,10,18.17386859413687,3,1,DE,MOBILE,1,68391.64962696082,True,False,89.05162711843856,True,28.17386859413687
5946,54,6583.151212743009,10,5.89913158900888,2,0,DE,TABLET,1,78997.8145529161,False,False,121.91020764338906,True,15.89913158900888
5947,33,1745.787045947779,9,10.023662604198345,5,0,NL,DESKTOP,1,20949.444551373348,False,False,52.902637755993304,True,19.023662604198343
5948,62,3371.698516587237,8,18.95727604345097,3,0,FR,MOBILE,1,40460.38219904684,True,False,54.382234138503826,True,26.95727604345097
5949,39,4185.451700530541,15,7.371236911920787,5,1,DE,MOBILE,1,50225.42040636649,False,True,107.31927437257796,True,22.371236911920786
5950,37,4545.360098843891,8,11.185149748738588,2,0,TR,TABLET,1,54544.32118612669,False,False,122.84757023902408,True,19.18514974873859
5951,60,5523.821776323607,15,18.028423987058957,3,0,DE,DESKTOP,1,66285.86131588329,True,True,92.06369627206011,True,33.02842398705896
5952,44,5092.937446549331,10,9.445224829395851,4,1,FR,MOBILE,0,61115.24935859197,False,False,115.74857833066662,True,19.44522482939585
5953,58,5707.645174842457,7,19.27809142079491,3,0,TR,MOBILE,1,68491.74209810948,True,False,98.40767542831823,True,26.27809142079491
5954,33,4092.040309526005,9,16.379702106446697,2,0,NL,TABLET,1,49104.48371431206,True,False,124.00122150078802,True,25.379702106446697
5955,51,3057.2443796237376,9,13.69715658412267,3,1,FR,DESKTOP,1,36686.93255548485,False,False,59.945968227916424,True,22.69715658412267
5956,49,6924.934779081012,8,5.507818900863725,1,1,NL,MOBILE,1,83099.21734897213,False,False,141.32519957308187,True,13.507818900863725
5957,43,4229.987768893388,8,15.11590328062345,3,1,DE,TABLET,1,50759.85322672066,True,False,98.371808578916,True,23.11590328062345
